1,-3.188396,55.944425,290,-3.1882933939570024,55.944143092213764,null
2,-3.1882933939570024,55.944143092213764,300,-3.1881433939570023,55.94388328459263,null
3,-3.1881433939570023,55.94388328459263,290,-3.1880407879140047,55.94360137680639,scare.cubs.resort
4,-3.1880407879140047,55.94360137680639,220,-3.1882706012469404,55.943408540523485,null
5,-3.1882706012469404,55.943408540523485,220,-3.188500414579876,55.94321570424058,groups.ideas.script
6,-3.188500414579876,55.94321570424058,200,-3.188782322366112,55.94311309819758,null
7,-3.188782322366112,55.94311309819758,190,-3.1890777646920156,55.943061003744276,region.passes.pencil
8,-3.1890777646920156,55.943061003744276,130,-3.1892706009749214,55.94329081707721,null
9,-3.1892706009749214,55.94329081707721,130,-3.189463437257827,55.94352063041015,cars.attend.hotels
10,-3.189463437257827,55.94352063041015,120,-3.1896134372578273,55.94378043803128,null
11,-3.1896134372578273,55.94378043803128,120,-3.1897634372578274,55.94404024565242,cliff.asleep.wedge
12,-3.1897634372578274,55.94404024565242,180,-3.1900634372578276,55.94404024565242,null
13,-3.1900634372578276,55.94404024565242,190,-3.1903588795837314,55.943988151199115,pump.wheels.hulk
14,-3.1903588795837314,55.943988151199115,290,-3.190256273540734,55.943706243412876,null
15,-3.190256273540734,55.943706243412876,280,-3.190204179087434,55.94341080108697,arts.dish.scarcely
16,-3.190204179087434,55.94341080108697,180,-3.190504179087434,55.94341080108697,null
17,-3.190504179087434,55.94341080108697,180,-3.190804179087434,55.94341080108697,null
18,-3.190804179087434,55.94341080108697,190,-3.191099621413338,55.94335870663367,meal.feed.large
19,-3.191099621413338,55.94335870663367,90,-3.191099621413338,55.94365870663367,null
20,-3.191099621413338,55.94365870663367,90,-3.191099621413338,55.94395870663367,null
21,-3.191099621413338,55.94395870663367,90,-3.191099621413338,55.944258706633676,paying.crowd.weep
22,-3.191099621413338,55.944258706633676,120,-3.191249621413338,55.94451851425481,null
23,-3.191249621413338,55.94451851425481,120,-3.191399621413338,55.944778321875944,null
24,-3.191399621413338,55.944778321875944,120,-3.1915496214133383,55.94503812949708,hills.feels.tunes
25,-3.1915496214133383,55.94503812949708,170,-3.191845063739242,55.94509022395038,null
26,-3.191845063739242,55.94509022395038,180,-3.1921450637392423,55.94509022395038,useful.hike.trades
27,-3.1921450637392423,55.94509022395038,70,-3.1920424576962447,55.94537213173662,null
28,-3.1920424576962447,55.94537213173662,80,-3.1919903632429447,55.945667574062526,null
29,-3.1919903632429447,55.945667574062526,70,-3.191887757199947,55.945949481848764,stone.undulation.poems
30,-3.191887757199947,55.945949481848764,330,-3.1916279495788116,55.945799481848766,null
31,-3.1916279495788116,55.945799481848766,330,-3.191368141957676,55.94564948184877,skins.engage.best
32,-3.191368141957676,55.94564948184877,310,-3.1911753056747703,55.94541966851583,null
33,-3.1911753056747703,55.94541966851583,310,-3.1909824693918645,55.945189855182896,maple.limit.hotels
34,-3.1909824693918645,55.945189855182896,20,-3.1907005616056288,55.9452924612259,null
35,-3.1907005616056288,55.9452924612259,20,-3.190418653819393,55.9453950672689,jump.crop.fits
36,-3.190418653819393,55.9453950672689,50,-3.1902258175364873,55.945624880601834,null
37,-3.1902258175364873,55.945624880601834,60,-3.190075817536487,55.94588468822297,love.behind.orchestra
38,-3.190075817536487,55.94588468822297,350,-3.1897803752105833,55.945832593769666,null
39,-3.1897803752105833,55.945832593769666,350,-3.1894849328846795,55.94578049931636,null
40,-3.1894849328846795,55.94578049931636,350,-3.1891894905587757,55.94572840486306,null
41,-3.1891894905587757,55.94572840486306,0,-3.1888894905587755,55.94572840486306,stops.else.chats
42,-3.1888894905587755,55.94572840486306,40,-3.1886596772258398,55.94592124114597,boost.radar.stress
43,-3.1886596772258398,55.94592124114597,0,-3.1883596772258396,55.94592124114597,null
44,-3.1883596772258396,55.94592124114597,0,-3.1880596772258394,55.94592124114597,null
45,-3.1880596772258394,55.94592124114597,0,-3.187759677225839,55.94592124114597,null
46,-3.187759677225839,55.94592124114597,0,-3.187459677225839,55.94592124114597,slips.mass.baking
47,-3.187459677225839,55.94592124114597,350,-3.187164234899935,55.945869146692665,null
48,-3.187164234899935,55.945869146692665,350,-3.1868687925740313,55.94581705223936,null
49,-3.1868687925740313,55.94581705223936,350,-3.1865733502481275,55.94576495778606,null
50,-3.1865733502481275,55.94576495778606,0,-3.1862733502481273,55.94576495778606,posts.kicked.universally
51,-3.1862733502481273,55.94576495778606,0,-3.185973350248127,55.94576495778606,null
52,-3.185973350248127,55.94576495778606,0,-3.185673350248127,55.94576495778606,shed.desire.muddy
53,-3.185673350248127,55.94576495778606,340,-3.185391442461891,55.94566235174306,null
54,-3.185391442461891,55.94566235174306,340,-3.1851095346756555,55.94555974570006,null
55,-3.1851095346756555,55.94555974570006,340,-3.18482762688942,55.94545713965706,null
56,-3.18482762688942,55.94545713965706,330,-3.1845678192682843,55.94530713965706,settle.title.united
57,-3.1845678192682843,55.94530713965706,220,-3.18479763260122,55.945114303374154,null
58,-3.18479763260122,55.945114303374154,220,-3.1850274459341557,55.94492146709125,null
59,-3.1850274459341557,55.94492146709125,220,-3.1852572592670914,55.94472863080834,null
60,-3.1852572592670914,55.94472863080834,220,-3.185487072600027,55.944535794525436,null
61,-3.185487072600027,55.944535794525436,220,-3.1857168859329628,55.94434295824253,atoms.vanish.foods
62,-3.1857168859329628,55.94434295824253,190,-3.1860123282588666,55.94429086378923,organs.shape.fantastic
63,-3.1860123282588666,55.94429086378923,270,-3.1860123282588666,55.943990863789224,teams.mild.played
64,-3.1860123282588666,55.943990863789224,340,-3.185730420472631,55.943888257746224,null
65,-3.185730420472631,55.943888257746224,340,-3.185448512686395,55.94378565170322,null
66,-3.185448512686395,55.94378565170322,340,-3.1851666049001595,55.94368304566022,hello.love.keys
67,-3.1851666049001595,55.94368304566022,300,-3.1850166049001594,55.94342323803909,null
68,-3.1850166049001594,55.94342323803909,300,-3.1848666049001593,55.943163430417954,courier.assume.bill
69,-3.1848666049001593,55.943163430417954,200,-3.185148512686395,55.94306082437495,null
70,-3.185148512686395,55.94306082437495,200,-3.1854304204726307,55.94295821833195,dent.shins.cycle
71,-3.1854304204726307,55.94295821833195,150,-3.1856902280937662,55.94310821833195,toned.deflection.bland
72,-3.1856902280937662,55.94310821833195,190,-3.18598567041967,55.94305612387865,null
73,-3.18598567041967,55.94305612387865,200,-3.186267578205906,55.94295351783565,hers.banks.goat
74,-3.186267578205906,55.94295351783565,200,-3.1865494859921415,55.94285091179265,null
75,-3.1865494859921415,55.94285091179265,200,-3.186831393778377,55.942748305749646,strut.river.surely
76,-3.186831393778377,55.942748305749646,150,-3.1870912013995127,55.942898305749644,valve.elaborate.fortunate
77,-3.1870912013995127,55.942898305749644,70,-3.186988595356515,55.94318021353588,null
78,-3.186988595356515,55.94318021353588,80,-3.186936500903215,55.94347565586179,null
79,-3.186936500903215,55.94347565586179,70,-3.1868338948602175,55.94375756364803,null
80,-3.1868338948602175,55.94375756364803,80,-3.1867818004069175,55.944053005973934,null
81,-3.1867818004069175,55.944053005973934,10,-3.1864863580810137,55.94410510042724,null
82,-3.1864863580810137,55.94410510042724,0,-3.1861863580810135,55.94410510042724,null
83,-3.1861863580810135,55.94410510042724,110,-3.186288964124011,55.944387008213475,null
84,-3.186288964124011,55.944387008213475,30,-3.1860291565028755,55.94453700821347,null
85,-3.1860291565028755,55.94453700821347,140,-3.1862589698358112,55.94472984449638,null
86,-3.1862589698358112,55.94472984449638,140,-3.186488783168747,55.944922680779285,laws.merit.bleak
87,-3.186488783168747,55.944922680779285,220,-3.1867185965016827,55.94472984449638,null
